name,artist,track_popularity,artist_popularity,artist_total_followers,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,hit,recent,days_since_release
Crushed,Thomston,38,0.49613239888977906,-0.0356324809173642,2022-01-14,-0.7895154407198112,-0.3023586859178498,C,-0.49469285544384556,major,0.4195295086344662,1.346771667330429,-0.5462689193799173,-0.7691583179641218,-0.7959501530427276,1.654429617280242,-0.08618759370655686,4/4,False,False,228
k-pop star,Princesa Alba,43,1.2268782672824365,0.07194472615243036,2022-06-02,1.2598739566697195,0.5905189189262989,F,1.3550707100002854,minor,-0.46218313145470147,-0.29989999583430166,-0.5486050367312582,-0.47638591684829235,0.7219374255210359,-0.30137777281266764,-1.004852252720068,4/4,True,False,89
Material Girl (feat. Taylor Hanson of Hanson),AWOLNATION,38,1.732779253092738,2.7779937401497405,2022-04-01,0.8499960771918136,1.4476814195766823,C,1.5384595216083896,major,-0.31594786431796146,-0.06332712929267688,-0.5338452404724645,-0.6302791020502027,2.005319900655005,0.4560680659465956,0.3938783121539883,4/4,True,False,151
In The Morning,Nia Sultana,40,0.7209772814721352,-0.13785845324280524,2022-06-02,1.5721618648433624,0.1753308326737698,C,0.6937761296343458,minor,0.6231119393542416,-0.768065247516675,-0.5486531151358504,-0.676572174021509,-0.12228094682622595,-0.5767562253624472,-0.44136167790415987,4/4,True,False,89
Hurts Me,Wallows,52,2.2948914595486283,3.2449086040071693,2022-03-25,0.14734828380111684,1.43428825550402,D,1.4265102321341885,major,-0.0836918518066685,-0.6619187376604986,-0.5486728396095292,1.2251972691240498,0.5641794468500828,-0.7506685747449491,-0.49380542985786285,4/4,True,False,158
"bbycakes (with Lil Uzi Vert, PinkPantheress & Shygirl)",Mura Masa,61,1.9014129150295052,0.7069943760105141,2022-02-22,1.1167419987567997,1.010171393203049,B,1.1402047143101932,minor,-0.3173815434075374,-0.4462016369850433,-0.548306430115842,-0.9943678572839905,1.327386965285234,0.9049108178309235,-0.5653104927590158,4/4,True,False,189
Stoney Creek,Xavier Rudd,53,1.676568032447149,0.6948334987298448,2022-03-25,1.032164023626438,-0.5166493110804458,C_sharp,0.20437434582047978,major,-0.3016110734222027,0.540556240563576,-0.5483304008303823,-0.15733906947847814,-0.7106755699773478,-0.2039441200769697,0.7435829568646911,4/4,True,False,158
Melhor Que Ontem,Dow Raiz,45,0.27128751630742287,-0.13827914779817896,2022-08-02,1.1948139758002103,0.9208836327186344,G,0.7988825530037665,major,3.289755045965383,-0.867986155621756,-0.5483769725043462,0.49326626633447623,1.9115178592830868,1.7323213948475136,-0.23422708915198936,4/4,True,True,28
Love Affair,Regina Spektor,39,1.788990473738327,1.6571035807031496,2022-07-15,0.511684176670367,-1.9229315387099801,E,-0.2631302664580902,minor,-0.27580484980983677,1.3374332647037859,-0.5482413667478041,-0.6696907714311797,-0.4633792790877457,0.6550367526261797,-0.9481209631455996,4/4,True,False,46
glass half empty,dempsey hope,44,0.8333997227633133,-0.08711287365844443,2022-08-04,-0.5162635210678735,-1.4139913039488152,A,-1.2238686675692028,major,1.153573202497318,1.3778996760859061,-0.5486728396095292,-0.630904684103869,-0.3013575712635238,0.7279999796659645,-1.0262145002792484,4/4,False,True,26
Metroland Is Burning,Everything Everything,43,1.2830894879280257,0.2002355308136416,2022-05-20,-0.06734965306826203,0.7155217836044799,D,0.01633238526112543,major,-0.5109282205002816,-0.2936743940832063,-0.14801946800754917,-0.3074787623583908,-0.19476434243179877,-0.03713164068511305,0.0780338985656356,4/4,True,False,102
ANIMOSITY,The Warning,46,1.2268782672824365,0.04018228722171567,2022-06-24,-0.5227695191548244,1.3941087632860332,G_sharp,1.1752401887666668,major,-0.2356618353017121,-0.9651989269651106,-0.5485136055772258,0.7935456520943012,0.4405313014052822,1.6300281223609374,0.3582326548083283,4/4,False,False,67
UUUU - &ME Remix,WhoMadeWho,47,1.3393007085736148,0.08110745356846966,2022-05-13,0.45963619197475986,0.43426533807857276,G,-1.0317209873469801,major,-0.35178984155735854,-0.9436583449063206,2.1634422912346434,-0.6127628045475463,-1.565553265207782,-0.06008558929564526,2.5075589186467115,4/4,False,False,109
TELLY BAG,BAYLI,41,0.8333997227633133,-0.12705081011525476,2022-05-06,0.7393941097136484,0.5235530985629877,C,0.6954184174994928,minor,1.1822467842888356,-0.23453117744780008,-0.5484810738932069,0.3994289582845308,0.3126194268072121,1.6613916257176706,-1.3004660269189439,4/4,False,False,116
Viaje Redondo,Caloncho,45,1.9014129150295052,0.7527042417670515,2022-06-01,0.30999823597488924,0.9967782291303866,G,-0.21331420121529163,major,-0.32741729703456857,0.6993090852165086,0.845052991518726,-0.6834535766118384,2.1332317752530745,1.3853238654018092,-0.10604103037279926,3/4,True,False,90
Rare Birds,Andrew Bird,46,1.5079343705103818,0.5756521335076589,2022-08-26,0.10180629719246055,-1.088090978180701,C,-1.5731285535571742,major,0.015232005374067447,2.0720542713330423,2.475061580258406,2.476361376456654,1.463826298189842,-0.9976475473321481,2.615350883523023,4/4,True,True,4
Overdrive,Maggie Rogers,63,2.1262577976118613,1.0497342302734711,2022-07-29,-1.1603573316760118,0.8226670961857779,G,0.7258007430047162,major,-0.25429966346619853,-0.9512847070514122,-0.2209589279658584,-0.7172350075098187,-1.523342346590419,0.9415130602098799,-0.2889466308692072,4/4,True,False,32
Fractal,Margarita Siempre Viva,40,0.6647660608265462,-0.11246252525007928,2022-05-06,-1.3880672647192929,0.30926247340039226,G,0.5700571104599234,major,-0.4378105869319115,0.30709617489749885,-0.5486679084911096,0.3744056761378787,-1.0944111937715577,0.2807426356436251,0.5785190451772749,4/4,True,False,116
"Rangarattinam - From ""Natchathiram Nagargiradhu""",Tenma,59,0.7771885021177243,-0.1566592929224561,2022-08-08,1.2403559624088667,0.7423081117498044,G,0.6570983673127249,major,0.9385213390609358,-0.11624474417698757,-0.5484279958824391,-0.643416325177195,1.6642215683934847,-1.3534682161837033,0.903454044395579,4/4,False,True,22
Sunshine,The Unlikely Candidates,39,1.2830894879280257,0.08718368526325053,2022-05-20,0.576744157539876,0.03693480392292661,F_sharp,-0.295976023761034,minor,-0.480820959619188,-0.7985706960970423,-0.5486533890868737,1.01875519141417,1.284749673752544,-1.0249441348689974,-0.3824174656867157,4/4,True,False,102
All The Flowers,Angel Olsen,47,1.5079343705103818,0.40913000996927,2022-06-03,-2.02565507724048,-1.489885900360568,C,-0.9060859656632194,major,-0.4679178478130051,0.9047539430026563,-0.5454230955954242,-0.6127628045475463,-1.1370484853042477,-1.0576517883695906,-0.0017696242466762845,4/4,False,False,88
Si No Cambio,Julius Popper,45,0.7771885021177243,-0.10468808986677322,2022-07-29,0.10831229527941146,1.1441030339296714,A_sharp,1.2450374230354229,minor,-0.12240118722521734,-0.965298536593128,-0.5235720770980548,-0.4200835320183251,0.5215421553173928,0.3894120049664603,0.10186053724994804,4/4,False,False,32
Mare Malinconia,Franco126,57,1.676568032447149,0.25231471213853707,2022-06-09,1.090718006408996,0.3940858458605865,F,0.8361077446137698,minor,0.580101566666965,-0.16916235906129842,-0.5486728396095292,0.5495686511644431,1.42971646496369,-0.47094748326885244,-0.5199707254262291,4/4,True,False,82
AVVISO,ARIETE,47,1.9014129150295052,0.3945585528863095,2022-02-24,0.8239720848440101,0.33604880154571676,G_sharp,0.6803641120689768,major,-0.3188152224971133,0.1545689319956618,-0.5486728396095292,1.61931396293382,1.370024256817924,0.6292566421747103,-0.4341193856180575,4/4,True,False,187
For Love,10cm,53,1.5079343705103818,0.32591662691635126,2022-04-23,-0.49023952872007026,-0.33360940208739503,A,0.9778919303048114,major,-0.5195302950377368,-0.37149441597189864,-0.5486728396095292,-0.42633935255498817,-0.8428511737286867,-1.0216699229801076,-0.06153110903112853,4/4,False,False,129
Easy Lover (feat. Big Sean),Ellie Goulding,73,2.688370004067752,15.431511356737492,2022-07-15,0.8304780829309609,1.0057070051788282,F,1.3824421744194055,minor,-0.21272296986849795,-0.9439073689763643,-0.5486728396095292,-0.6959652176851644,-0.015687717994500878,-0.5441519680267662,-0.024841857484519725,4/4,False,False,46
First Blood,The Mountain Goats,45,1.5079343705103818,0.2944262371314449,2022-08-19,-1.1668633297629627,1.2512483465109692,G,-0.200175898294114,major,-0.2987437152430509,-0.9614946939232087,-0.1719901825478386,-0.6890838150948351,1.9626826091223148,2.1856446472113755,-0.39975621753139473,4/4,False,True,11
Danger,Panda Bear,45,1.2830894879280257,0.10936690916810596,2022-08-12,0.16036027997501862,-0.18628459728811034,F_sharp,0.575257688699556,minor,-0.4163054005882733,-0.5707136720069511,-0.5474708794947233,0.9061504217542357,0.163388906442797,-0.2719098658126598,1.5120706383344409,4/4,False,True,18
Everybody Wants To Rule the World [Feat. Lalah Hathaway & Common],Robert Glasper,39,1.6203568118015599,0.33950786568529107,2022-02-25,-0.002289672198753064,0.059256744044030356,G_sharp,0.5147667523333009,major,0.23028386881044982,-0.15359835468355995,-0.5486728396095292,-0.8561142234237379,-0.5827636953792777,-1.440700113981387,1.5548202803010174,4/4,True,False,186
shoulder,redveil,43,1.564145591155971,-0.011678132934385464,2022-04-20,-0.5813235019373825,1.291427838728956,F,0.5276313406102873,major,4.766444508228542,0.9483331552603241,-0.5486728396095292,-0.4888975579216183,0.08664178168395495,-1.4895031038199962,0.3158979358373098,4/4,True,False,132
Mercury (feat. Fousheé),Ravyn Lenae,42,1.5079343705103818,0.28933723532660766,2022-05-20,-0.7114434636764004,-0.1461051050701236,A,0.3757197130841712,major,0.11845689982353097,0.9140923456292994,-0.5485108660669927,-0.7960583462717729,0.04400449015126516,-0.8469648696666116,0.5687369212213936,4/4,True,False,102
Smithereens (with Rachel Chinouriri),Boyish,47,0.7771885021177243,-0.125617643996615,2022-08-19,0.0627703086707559,-1.6416750931840733,D,-1.2244160968575855,major,-0.3718613488114209,1.8199174004136789,-0.5486728396095292,1.3815927825406251,-1.3843447761938497,-0.42217895881854706,-0.6801058548633813,4/4,True,True,11
Santa Barbara,Benny Sings,47,1.732779253092738,0.032534060205021725,2022-05-20,2.047099725190777,-0.8291564727758977,F_sharp,-0.9846420685460937,minor,-0.13387061994182442,-0.0290863196616522,-0.5387078711363518,-0.6828279945581721,0.7134099672144979,0.2841202436974276,0.03464301196956056,4/4,True,False,102
Over the Rainbow,Henry And The Waiter,40,1.2268782672824365,-0.13804636347753885,2022-02-04,1.3314399356261792,0.8271314842099986,B,0.8161265755878123,minor,-0.40483596787166626,-0.7833179718068586,-0.548664484103318,-0.5389441222149226,1.8731442969036658,0.11206902528334733,-1.0249068641720356,4/4,False,False,207
Only You Know,Beach House,46,2.2948914595486283,2.0853383848243356,2022-02-18,-0.49674552680702116,0.5190887105387669,F,0.5799108376508064,major,-0.4263411542153045,-0.4150736282295664,2.629159030874552,0.3493823939912266,-1.3971359636536567,-0.03213415938101831,0.9041958764179402,4/4,True,False,193
Dance With You Tonight,Laufey,43,1.9014129150295052,0.19686997437065196,2022-08-26,0.2839742436270857,-1.351489871609725,F,-0.025272240655937275,major,-0.38046342334887623,1.9382038336844916,-0.5486467457745582,-0.5201766606049335,-0.6296647160652368,-0.489420931399851,-0.74627978594282,4/4,False,True,4
Math,Sara Kays,48,1.732779253092738,0.30620428236672403,2022-04-22,0.5377081690181706,0.0815786841651341,C_sharp,0.7561830685099393,major,-0.3890654978863315,0.21682494950661577,-0.5486728396095292,-0.395060249871673,-0.03274263460757689,-0.9565992698619619,-0.5230386409085364,4/4,True,False,130
St. George Wharf Tower,Jamie T,50,1.6203568118015599,0.36954545693897356,2022-07-22,-1.2319233106324718,-0.7532618763641452,G_sharp,0.9113792717663499,major,-0.32454993885541683,1.879060617049085,-0.5486623952267652,-0.2136414543084454,-1.0134003398594467,1.6397128964743906,-0.34912303864921734,4/4,False,False,39
Tsuki no Wan,sakanaction,38,1.5079343705103818,1.3754471735652698,2022-03-30,1.4680658954521482,0.054792356019809606,D,0.9499730365973091,minor,-0.10806439632945851,-0.7543689236642651,-0.5486411297785801,1.281499653954017,1.7878697138382857,0.3539126550132346,0.4034341144759289,4/4,True,False,153
Million Miles of Fun,Drug Church,41,0.7209772814721352,-0.09060604078323076,2022-03-11,-0.5227695191548244,1.6664364327634984,F,1.5401018094735366,major,0.13279369071928981,-0.923394011206505,-0.5486379108540562,0.49326626633447623,-0.9579718608669496,-0.2607775453904344,-1.1003474088189351,4/4,True,False,172
Water Your Garden,Magic City Hippies,57,1.3393007085736148,0.004459710209749842,2022-01-21,0.16686627806196952,0.6083764710231819,F_sharp,0.8714169337144347,minor,-0.35465719973651033,-0.5177960571226403,-0.5312427057509473,-0.47013009631162933,2.2483524623913373,2.7648699630501232,-0.6108262880293118,4/4,True,False,221
Multiverso,Murubutu,40,0.9458221640544914,0.023866350049138833,2022-01-14,0.8825260676265682,0.10836501231045859,F,0.10309992746973594,major,1.1105628298100414,-0.6360824903934528,-0.5486728396095292,4.084107254379051,-0.17344569666545398,-1.0949778039029339,0.554315203769728,4/4,False,False,228
Bars On My Windows,Thelma Plum,38,1.1706670466368476,-0.03423297036315434,2022-08-12,-1.4271032532409982,-1.0925553662049219,B,-0.577628392633779,major,-0.5094945414107057,1.194244424428592,-0.5486728396095292,-0.6284023558892037,-0.3951596126354419,-1.4183320769720245,-1.091571158791679,4/4,True,True,18
Two Secret Weapons,Dance Gavin Dance,59,2.1262577976118613,0.6877125422225525,2022-07-29,-0.4837335306331194,1.7021515369572644,C,1.689550005201932,major,-0.14820741083758326,-0.8844840002621588,-0.5486728396095292,-0.17610653108846722,1.365760527664655,0.4776089336366597,-0.09583140999725218,4/4,False,False,32
An Alien In Minneapolis,Ondara,41,0.8333997227633133,-0.08286666327953916,2022-06-22,0.13433628762721503,-1.4988146764090096,A_sharp,-2.2346968485673053,major,-0.18261570898740445,1.0510555841533982,-0.5361395802927493,-0.7360024691198077,-1.0048728815529087,-0.5349841747378747,1.3513445579642216,4/4,False,False,69
Something About,CRi,53,0.8333997227633133,-0.12509317811758247,2022-03-04,1.0126460293655852,-0.0925324487794751,C,0.19725776507150863,minor,-0.20842193259977027,-0.7574817245398128,0.18414614776503255,-0.45136263470164023,1.2165300073002399,0.07880992556988821,0.08692330940986193,4/4,False,False,179
Earth Worship,Rubblebucket,49,0.7209772814721352,-0.06737809206586394,2022-08-09,0.635298140322434,0.7735588279193496,A_sharp,0.9653010566720164,minor,-0.41057068422996973,-0.9162345691927453,0.03689747273182626,-0.6171418789232103,0.6451903007621939,-0.7485317206700943,-0.004812392880767899,4/4,False,True,21
Wir sind verloren,Wanda,47,1.2830894879280257,0.13176188266583283,2022-08-19,-0.678913473241646,1.010171393203049,A,1.480432017039855,minor,-0.542469160470951,-0.78145029128153,-0.5486728396095292,-0.27619965967507565,1.0161347370965965,1.2854776354848243,0.5518508126445959,4/4,True,True,11
ALYGATYR,Kasabian,49,1.845201694383916,2.221836940260888,2022-08-05,-1.1018033488934538,1.4387526435282407,E,1.2789780389151317,minor,0.10985482528607562,-0.9657156519104515,-0.5486728396095292,1.1188483200007784,0.38936655156605415,0.2173263211640762,-0.18403398011358554,4/4,True,True,25
Mi Vida Es Mejor,Sabino,49,1.9576241356750943,0.6874979879993119,2022-08-11,1.812883794060545,0.045863579971368106,C,-0.07481459125454427,major,0.5370911939796885,-0.592503278135785,-0.5366189945835551,-0.47013009631162933,0.9905523621769831,-0.062429235700324166,-0.6113669452659479,4/4,False,True,19
Wimbledon,Free Party,50,0.8333997227633133,-0.14909941176239064,2022-05-20,2.1056537079733353,-0.7041536080977169,C_sharp,-0.9036225338654986,major,4.408024735834571,-0.6986497879919614,-0.5486728396095292,-0.6365349225868657,-0.041270092914114896,0.9351369633736208,-0.9493531587081656,4/4,False,False,102
The Age of Worry - Live at Electric Lady,Yebba,42,1.9576241356750943,0.2575383362010939,2022-01-27,-1.2839712953280789,-0.8916579051149881,C_sharp,0.5470650803478624,major,-0.5209639741273127,1.5179757154855524,-0.5486317469560316,-0.4325951730916512,-0.5912911536858158,0.06554075107280855,0.12532254663513379,4/4,True,False,215
The Party,Pool,42,0.5523436195353681,-0.14912044649015932,2022-04-15,1.8519197825822502,-0.8470140248727807,C,-0.677534237763567,major,-0.2342281562121362,-0.47110404398942485,-0.47299386941804406,1.093825037854126,-0.7064118408240788,-0.37020515325596054,0.0333856695587789,4/4,True,False,137
Selfish,Good Boy Daisy,41,0.49613239888977906,-0.13997735148670415,2022-01-21,0.9280680542352236,0.9476699608639588,E,1.6331647884985447,minor,-0.5180966159481609,-0.9538994597868724,-0.5486728396095292,-0.395060249871673,0.4490587597118202,-0.2691181693600274,-0.8456349832427866,4/4,False,False,221
Flora,Pinegrove,38,1.2268782672824365,0.0907203241587588,2022-01-28,0.1863842723228222,0.2289034889644188,G,0.38502601098667194,major,-0.5869132122478034,-0.25009518182553847,-0.5483454681366647,-0.7472629460858011,0.7304648838275739,-0.8178071511613407,-0.6324902977670798,4/4,True,False,214
Scared Together,Silversun Pickups,43,1.5079343705103818,0.6495176835401739,2022-08-19,0.2059022665836749,1.4655389716735652,D,1.0621960407157012,major,0.06971181077795095,-0.9648160524574182,-0.5392900170609017,-0.6803256663435068,-0.054061280373921904,-1.4729597174340268,0.237804398703661,4/4,False,True,11
Particelle (feat. Laila Al Habash),Giuse The Lizia,41,0.3274987369530119,-0.1538392370862677,2022-03-16,0.4206002034530545,0.7512368877982459,F_sharp,1.0014313897052547,major,0.41809582954489044,-0.9404832880132619,-0.5486728396095292,-0.03847847928188078,1.399870360890807,-0.029032274433648957,-0.12278883128441094,4/4,True,False,167
CLUB TOPPERIA,M¥SS KETA,42,1.676568032447149,0.011791013994728932,2022-05-26,2.3528816352774693,0.5592682027567537,D,0.1165119450351046,major,2.615925873864718,-0.9227714510313954,-0.548655272500159,-0.618393043030543,1.1738927157675498,-0.2323091346512459,-0.9129530959160366,4/4,True,False,96
Sommervögel,Hecht,49,0.9458221640544914,-0.060076236899761014,2022-04-08,0.9605980446699781,1.023564557275711,B,1.003073677570402,major,0.20734500337723563,-0.7739795691802156,-0.5486728396095292,-0.38254860879834696,1.0587720286292868,-1.0945986846315887,-0.7717158229129328,4/4,True,False,144
Amores de droga,Girl Ultra,43,1.1144558259912585,0.0009931870734705163,2022-04-29,0.9540920465830273,0.4119433979574695,G,0.39542716746593765,minor,-0.007706860059146735,1.2066956279307826,-0.5226474923943579,-0.5451999427515856,-0.3056213004167928,0.044137744935961,-0.381160123275934,4/4,False,False,123
A Prayer Of My Own,Nick Mulvey,44,1.564145591155971,0.17310634125277594,2022-03-30,1.0256580255394872,-0.9675525015267409,A_sharp,-1.0289838409050682,major,-0.44211162420063915,1.0572811859044935,0.5984970705328924,-0.5389441222149226,-0.4591155499344767,-0.8181862704326857,0.6990856089471281,4/4,True,False,153
Cruel Country,Wilco,46,1.676568032447149,0.767522506322498,2022-05-27,1.032164023626438,0.2021171608190943,F,0.3524539683279192,major,-0.5725764213520446,-0.6205184860157142,-0.42916170568722917,0.9061504217542357,0.828530654352761,-0.3387382537343145,-0.14677892448212498,4/4,False,False,95
Lift Off - Exuberance,Labrinth,53,2.688370004067752,3.341679570264598,2022-07-29,0.9931280351047326,0.465516054248118,C,0.1293765333120907,major,-0.37616238608014857,-0.8919547223634733,-0.5486201040375406,0.9749644476575287,1.6727490267000227,0.2846372245219887,-1.7902386161907236,4/4,False,False,32
Only Problem,Pale Waves,48,1.5079343705103818,0.26674734001822425,2022-08-12,-0.7439734541111549,1.3360717189711635,G_sharp,1.797393575013265,major,0.17293670522741447,-0.9646479612101386,-0.5486009274659084,0.17421941896466198,1.0289259245564035,1.5926331760509858,-0.43567849020742677,4/4,False,True,18
Shinigami Eyes,Grimes,66,2.0138353563206834,2.291471705381528,2022-01-26,0.5507201651920725,0.44319411412701426,A,0.9891142307166507,minor,-0.060752986373454415,-0.9472380659132004,-0.5435705018002391,-0.03222265874521775,-1.5898565213814155,-0.19729230013427748,-0.7367868507414184,4/4,True,False,216
Desconocidos,Esteman,39,1.788990473738327,0.2169931972693608,2022-03-04,1.6177038514520188,-0.668438503903951,F_sharp,-0.8299932945780657,minor,0.5370911939796885,-0.2532079827010862,-0.544940256916827,0.49326626633447623,0.5343333427771998,-1.0945986846315887,-0.2766246752435469,4/4,False,False,179
STFU,Kailee Morgue,48,1.3393007085736148,0.2953391443166058,2022-07-20,1.8389077864083485,0.20658154884331506,G,0.8689535019167138,major,0.23601858516875332,-0.8331227858156218,-0.5486570189379326,-0.5577115838249116,1.8731442969036658,0.7325494109221062,-0.9648310437848878,4/4,True,False,41
No Me Fallarás (Acústico),TWICE,39,1.1144558259912585,0.021841406922606735,2022-06-03,1.3119219413653265,0.2646185931581848,D,1.3479541292513142,major,-0.3302846552137203,0.674406678212127,-0.5486637649818819,-0.6553023841968548,1.0758269452423628,0.9747032291467305,-0.5970709620553605,4/4,False,False,88
25/8,Cautious Clay,49,1.6203568118015599,0.16443302183615474,2022-02-11,0.09530029910551038,-1.088090978180701,C_sharp,-0.5956935591503983,major,-0.3675603115426933,-0.5209088579981881,-0.5361395802927493,0.8435922163876054,-0.6893569242110028,1.3188745967514997,-0.7524784840279735,4/4,True,False,200
Limo,Two Feet,42,2.2386802389030396,2.177250328967198,2022-05-13,0.1798782742358713,0.5056955464661047,G_sharp,1.2212242489907885,major,0.6231119393542416,-0.8888419214879256,-0.4250524403374653,2.420058991626687,0.4490587597118202,-0.9543590196221953,-0.4779503420579061,4/4,True,False,109
Life's a Bitch (But I Like it So Much),The Mysterines,46,0.5523436195353681,-0.11638480082134679,2022-03-11,-1.7589091556754937,0.8940973045733098,D,1.2236876807885093,minor,-0.11666647086691384,-0.9659995393503015,-0.5486112006292828,0.3306149323812375,-0.6936206533642718,1.3884257503491786,-0.5977499269571825,3/4,True,False,172
Sunburn,Isaac Dunbar,47,1.3955119292192038,0.04855831581920613,2022-05-27,1.090718006408996,0.023541639850264362,E,0.7096515789974354,minor,-0.22992711894340853,-0.841216068092046,-0.5486728396095292,-0.8417258361894128,0.3254106142670191,-0.266326472907395,-0.5995856468769238,4/4,False,False,95
Hey Like A Child,Kurt Vile,44,1.451723149864793,0.49107990704088306,2022-04-15,0.6027681498876796,0.06818552009247185,C_sharp,0.2555589842842343,major,-0.578311137710348,-0.047763124914938386,2.4476664779266466,-0.5451999427515856,1.0630357577825558,-0.35566075939162883,1.610646283339723,4/4,False,False,137
Bedrock,Wild Rivers,56,1.788990473738327,0.03660217655548545,2022-02-04,1.5591498686694607,-0.7889769805579111,F_sharp,-0.030472818895570113,major,-0.528132369575192,-0.2376439783233477,-0.5467757287730549,-0.18861817216179327,-0.06685246783372892,-0.7491176322712644,-0.09413399774269694,4/4,True,False,207
Blues,bLAck pARty,42,1.3393007085736148,0.10521184927619834,2022-08-05,1.8389077864083485,-1.5523873326996585,B,-1.4724015644948123,major,0.07688020622583037,-0.601841680762428,-0.39491782777253004,-0.28245548021173866,-0.7405216740502306,0.4566884429360685,-0.543432734811415,4/4,True,True,25
Wait a While,Beddy Rays,38,0.6647660608265462,-0.14478869488499474,2022-07-29,-2.1687870351534,1.4789321357462275,B,1.763179244489365,major,0.4854787467549569,-0.9659223418885877,-0.5486430131918656,0.27431254755127027,0.7858933628200709,2.0055629933224397,-0.5347444987529136,4/4,True,False,32
RHODODENDRON,Hurray For The Riff Raff,50,0.8333997227633133,-0.02011025413925908,2022-02-18,1.032164023626438,0.6306984111442857,F,0.26404413825416145,major,-0.2170240071372256,1.3125308576994044,-0.4527899814483716,-0.6271511917818712,1.0331896537096725,-1.6115105784165191,-0.047033951034816,4/4,False,False,193
LIBERO (feat. Franco126),PSICOLOGI,50,1.9576241356750943,0.6669694960122597,2022-04-28,-0.9196354024588287,0.1262225644073416,F,-0.012407652378950702,minor,1.6410240929531181,-0.8303212650276288,-0.5486084611190496,-0.27619965967507565,0.03974076099799616,2.215870792754073,0.1589061624271119,4/4,True,False,124
River Fool,Ian Noe,40,1.0020333847000804,-0.1040346109907594,2022-03-25,-0.8415634254154183,-0.5657575793468738,C_sharp,-0.26614112754419317,major,-0.4994587877836744,1.0541683850289458,-0.5476489476598797,-0.5577115838249116,1.0289259245564035,0.6498669443805641,-0.4101544392685591,4/4,False,False,158
Skinty Fia,Fontaines D.C.,38,1.564145591155971,0.24196282144597475,2022-04-22,0.5181901747573179,0.978920677033504,C,0.47973127787682723,major,-0.1983861789727391,-0.9518138832002554,-0.2627364590217913,-0.2136414543084454,0.180443823055873,-0.43851555287469185,0.22489149214493334,4/4,False,False,130
Fabric,Oliver Malcolm,41,0.8896109434089023,-0.12357166614231424,2022-07-21,-0.6593954789807932,0.5369462626356499,D_sharp,0.6696892409455202,minor,3.691185191046631,-0.6080672825135235,-0.5486728396095292,-0.8185793002037597,1.2549035696796609,-0.9476727342911992,-1.4245782962872013,4/4,True,False,40
Sixth Gear,Kakkmaddafakka,44,1.1706670466368476,0.0901860420734342,2022-04-08,0.31650423406184014,0.943205572839738,F,0.7143047279486856,minor,-0.5166629368585851,-0.9655288838579186,-0.5318248516754972,0.4619871636511611,0.3168831559604811,0.9740483867689533,-0.254269127179849,4/4,True,False,144
Where I'm From (feat. Mereba),Ravyn Lenae,49,1.5079343705103818,0.28933723532660766,2022-05-20,0.8109600886701083,-0.28003674579674603,G,0.24488411316077732,major,-0.06935506091090966,-0.11313194330143987,-0.519223104602888,-0.1510832489418151,-0.5188077580802427,-0.9106913726408974,0.08825609236529049,4/4,False,False,102
Lantun Mustahil,Silampukau,38,0.383709957598601,-0.04054619332412907,2022-05-08,1.0061400312786344,0.10836501231045859,B,0.327819650350711,major,-0.5209639741273127,1.0977475972866135,0.08826328960387493,1.262732192344028,1.34444188189831,-0.23261932314598283,-0.24756749213038276,4/4,True,False,114
Basketball Shoes,"Black Country, New Road",49,1.2830894879280257,0.046258518916496544,2022-02-04,-1.7198731671537886,-0.6282590116859642,G,0.06970674087840906,major,-0.2772385288994127,-0.9028495254278902,-0.5377832864326549,-0.931184069863694,-1.6260982191842017,-1.0558940535660815,6.783692443746379,3/4,True,False,207
Sonámbulo,Porter,39,1.3393007085736148,0.2730942185436289,2022-02-25,0.03674631632295231,1.1262454818327883,C,0.7652156517682491,major,0.29623310693094035,-0.9402965199607289,-0.4798426450009839,-0.5201766606049335,-0.5486538621531257,-0.23516976188048636,0.5803044714005848,3/4,True,False,186
La Final,Bandalos Chinos,48,1.676568032447149,0.15111383221302324,2022-05-06,1.474571893539099,-0.0925324487794751,G,-0.4073778839468525,minor,-0.5166629368585851,0.3693521924084528,-0.438749991503345,0.9937319092675178,0.5812343634631588,-0.4591947858571532,-0.25474691729594606,4/4,False,False,116
Make You Mine,The Walters,47,2.2386802389030396,0.39593001713682774,2022-05-06,0.5442141671051215,-0.08806806075525435,C,0.4490752377274128,major,-0.5051935041419781,-0.7668201271664559,-0.5452861200837655,-0.1948739926984563,0.2657184061212531,0.21432783238161968,-0.8555805617120695,4/4,False,False,116
In Between,WILLIS,40,1.5079343705103818,-0.07399982436744605,2022-02-18,1.097224004495947,0.5146243225145463,C_sharp,0.4200614854431456,minor,-0.3489224833782068,-0.1878391643145846,1.345013609073334,-0.5389441222149226,0.40642146817913016,-0.12960227750502004,-0.8795203612133523,4/4,True,False,193
Winter,Two Feet,53,2.2386802389030396,2.177250328967198,2022-06-24,1.0842120083220452,0.7824876039677912,F_sharp,1.029076568768566,minor,-0.4980251086940986,1.5553293259921248,0.08483890181240501,-0.4888975579216183,0.6665089465285389,0.7337212341244455,-0.08603671261726306,4/4,False,False,67
